exception_id,exception_type,domain,source_system,region,asset_class,missing_field_count,age_days,break_amount,price_movement_pct,duplicate_flag,currency_mismatch_flag,refresh_delay_hours,severity,root_cause,owner,sla_hours,resolution_label,created_at
EXC0000141,Unknown / Needs SME Review,Reference Data,Custodian,Americas,ETF,1,11,473.91,-2.76,0,0,12,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Open,2026-04-02
EXC0000142,Duplicate Record,Trades,Custodian,APAC,Equity,0,10,4384.92,2.69,1,0,10,Medium,Duplicate Record pattern detected from source controls,Trade Support,48,Open,2026-04-04
EXC0000143,Unknown / Needs SME Review,Reference Data,IBOR,Americas,Equity,0,20,1792.26,-0.82,0,0,10,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Open,2026-05-02
EXC0000144,Stale Price,Pricing,Refinitiv,EMEA,Equity,1,14,1158.23,-1.71,0,0,67,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Escalated,2026-05-10
EXC0000145,Trade Match Break,Trades,SimCorp,Americas,Equity,0,0,25837.79,-1.23,0,0,6,Medium,Trade Match Break pattern detected from source controls,Trade Support,48,Resolved,2026-04-03
EXC0000146,Performance Return Outlier,Positions,ABOR,APAC,ETF,1,14,18775.47,24.32,0,0,6,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Escalated,2026-04-02
EXC0000147,Invalid Currency,Reference Data,SimCorp,APAC,Derivative,0,16,1940.04,1.24,0,1,3,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-07
EXC0000148,Missing Reference Data,Reference Data,Aladdin,EMEA,Equity,4,16,1260.09,-0.96,0,0,1,Medium,Missing Reference Data pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-04
EXC0000149,Delayed Source Load,Source Control,Aladdin,APAC,Derivative,1,3,1715.73,2.67,0,0,85,Low,Delayed Source Load pattern detected from source controls,Source Systems,72,Open,2026-04-21
EXC0000150,Stale Price,Pricing,Refinitiv,Americas,Corporate Bond,1,11,970.8,-0.57,0,0,78,Low,Stale Price pattern detected from source controls,Pricing Control,72,Escalated,2026-04-27
EXC0000151,Price Outlier,Pricing,Refinitiv,EMEA,Derivative,0,16,10358.25,9.98,0,0,8,High,Price Outlier pattern detected from source controls,Pricing Control,24,Resolved,2026-05-18
EXC0000152,Missing Client Mapping,Client Data,Custodian,APAC,Derivative,4,20,4053.82,-1.77,0,0,18,High,Missing Client Mapping pattern detected from source controls,Client Data Ops,24,Resolved,2026-04-19
EXC0000153,Invalid Currency,Reference Data,SimCorp,EMEA,ETF,0,19,2672.71,1.55,0,1,4,High,Invalid Currency pattern detected from source controls,Reference Data Ops,24,Resolved,2026-04-06
EXC0000154,Invalid Currency,Reference Data,Refinitiv,Americas,Government Bond,1,17,1267.68,-0.46,0,1,3,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-08
EXC0000155,Missing Reference Data,Reference Data,IBOR,EMEA,Derivative,4,17,3488.31,1.76,0,0,14,High,Missing Reference Data pattern detected from source controls,Reference Data Ops,24,Open,2026-05-02
EXC0000156,Price Outlier,Pricing,Bloomberg,APAC,Government Bond,0,7,2297.16,18.81,0,0,7,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Open,2026-04-15
EXC0000157,Trade Match Break,Trades,Custodian,Americas,Equity,0,13,82235.88,-0.08,0,0,5,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-05-03
EXC0000158,Trade Match Break,Trades,Bloomberg,APAC,Corporate Bond,1,0,102067.49,8.17,0,0,15,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-03-28
EXC0000159,Missing Reference Data,Reference Data,ABOR,EMEA,Equity,3,2,2252.2,2.19,0,0,5,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-18
EXC0000160,Invalid Currency,Reference Data,Refinitiv,Americas,Corporate Bond,1,5,6952.44,1.06,0,1,0,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-24
EXC0000161,Performance Return Outlier,Positions,ABOR,APAC,Equity,1,21,48363.87,25.37,0,0,16,Critical,Performance Return Outlier pattern detected from source controls,Reconciliation,8,Resolved,2026-05-04
EXC0000162,Unknown / Needs SME Review,Reference Data,Bloomberg,EMEA,Government Bond,1,5,1464.19,0.63,0,0,19,Low,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,72,Open,2026-03-26
EXC0000163,Missing Client Mapping,Client Data,Bloomberg,Americas,Government Bond,1,7,1957.43,0.88,0,0,18,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Resolved,2026-04-07
EXC0000164,Stale Price,Pricing,ABOR,Americas,Government Bond,1,17,1872.5,3.4,0,0,32,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Escalated,2026-04-15
EXC0000165,Position Reconciliation Break,Positions,Bloomberg,Americas,Corporate Bond,1,0,10740.0,0.01,0,0,9,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Open,2026-05-02
EXC0000166,Performance Return Outlier,Positions,IBOR,EMEA,Corporate Bond,0,3,127846.31,18.01,0,0,17,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Resolved,2026-05-12
EXC0000167,Missing Reference Data,Reference Data,Aladdin,Americas,Government Bond,4,0,3410.48,1.61,0,0,12,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-01
EXC0000168,Price Outlier,Pricing,ABOR,Americas,Corporate Bond,1,13,4742.28,11.59,0,0,5,High,Price Outlier pattern detected from source controls,Pricing Control,24,Resolved,2026-05-17
EXC0000169,Price Outlier,Pricing,ABOR,EMEA,Equity,1,16,11077.45,16.44,0,0,7,High,Price Outlier pattern detected from source controls,Pricing Control,24,Escalated,2026-04-23
EXC0000170,Duplicate Record,Trades,Custodian,APAC,ETF,0,20,21446.02,2.33,1,0,6,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-04-15
EXC0000171,Unknown / Needs SME Review,Reference Data,Refinitiv,APAC,Government Bond,1,18,1984.99,3.41,0,0,12,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Open,2026-04-19
EXC0000172,Position Reconciliation Break,Positions,Bloomberg,Americas,Equity,1,15,11474.0,4.31,0,0,13,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Open,2026-04-08
EXC0000173,Position Reconciliation Break,Positions,Bloomberg,EMEA,Derivative,1,17,87200.09,2.84,0,0,14,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-05-17
EXC0000174,Duplicate Record,Trades,Bloomberg,Americas,Corporate Bond,0,20,44177.65,2.19,1,0,5,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-05-06
EXC0000175,Delayed Source Load,Source Control,IBOR,EMEA,ETF,1,12,4150.63,2.52,0,0,66,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-05-18
EXC0000176,Price Outlier,Pricing,SimCorp,APAC,Equity,1,2,4102.61,8.24,0,0,8,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Open,2026-05-04
EXC0000177,Duplicate Record,Trades,Bloomberg,EMEA,Corporate Bond,0,13,35591.14,1.78,1,0,0,High,Duplicate Record pattern detected from source controls,Trade Support,24,Suppressed,2026-05-07
EXC0000178,Performance Return Outlier,Positions,Refinitiv,EMEA,Corporate Bond,1,6,56475.19,17.74,0,0,15,High,Performance Return Outlier pattern detected from source controls,Reconciliation,24,Suppressed,2026-03-29
EXC0000179,Performance Return Outlier,Positions,Refinitiv,APAC,Equity,1,19,29517.32,16.47,0,0,1,Critical,Performance Return Outlier pattern detected from source controls,Reconciliation,8,Resolved,2026-04-29
EXC0000180,Trade Match Break,Trades,Bloomberg,Americas,Government Bond,1,11,27150.31,5.25,0,0,0,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-04-16
EXC0000181,Missing Reference Data,Reference Data,Refinitiv,EMEA,Corporate Bond,1,14,740.67,2.62,0,0,14,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-09
EXC0000182,Performance Return Outlier,Positions,ABOR,APAC,Corporate Bond,0,11,142182.9,17.73,0,0,1,Critical,Performance Return Outlier pattern detected from source controls,Reconciliation,8,Escalated,2026-04-03
EXC0000183,Performance Return Outlier,Positions,Bloomberg,Americas,Government Bond,0,7,11350.07,14.8,0,0,10,Medium,Performance Return Outlier pattern detected from source controls,Reconciliation,48,Resolved,2026-04-19
EXC0000184,Missing Reference Data,Reference Data,SimCorp,APAC,Derivative,2,20,2833.43,0.95,0,0,6,High,Missing Reference Data pattern detected from source controls,Reference Data Ops,24,Resolved,2026-03-27
EXC0000185,Missing Reference Data,Reference Data,ABOR,Americas,Corporate Bond,3,20,2037.56,1.51,0,0,18,High,Missing Reference Data pattern detected from source controls,Reference Data Ops,24,Resolved,2026-04-13
EXC0000186,Stale Price,Pricing,Bloomberg,APAC,Equity,1,19,4042.62,2.02,0,0,93,High,Stale Price pattern detected from source controls,Pricing Control,24,Escalated,2026-04-02
EXC0000187,Duplicate Record,Trades,IBOR,Americas,ETF,0,21,102973.46,1.01,1,0,2,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Open,2026-04-01
EXC0000188,Price Outlier,Pricing,Murex,APAC,Government Bond,0,0,1116.54,30.1,0,0,2,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-05-15
EXC0000189,Price Outlier,Pricing,Custodian,APAC,Derivative,0,13,170.72,19.7,0,0,19,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Escalated,2026-04-19
EXC0000190,Missing Client Mapping,Client Data,Custodian,Americas,ETF,4,9,1387.6,2.17,0,0,19,Low,Missing Client Mapping pattern detected from source controls,Client Data Ops,72,Open,2026-04-28
EXC0000191,Price Outlier,Pricing,IBOR,EMEA,Equity,1,12,1865.42,1.47,0,0,2,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-04-27
EXC0000192,Unknown / Needs SME Review,Reference Data,SimCorp,APAC,ETF,0,9,1877.85,1.38,0,0,6,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-26
EXC0000193,Trade Match Break,Trades,Aladdin,Americas,Equity,1,20,32788.45,3.77,0,0,0,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-03-25
EXC0000194,Trade Match Break,Trades,SimCorp,Americas,Government Bond,0,18,10639.23,1.62,0,0,16,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-03-22
EXC0000195,Unknown / Needs SME Review,Reference Data,Refinitiv,APAC,Equity,1,17,918.33,0.72,0,0,17,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-04-23
EXC0000196,Stale Price,Pricing,ABOR,Americas,ETF,1,14,791.26,0.88,0,0,27,Low,Stale Price pattern detected from source controls,Pricing Control,72,Suppressed,2026-03-21
EXC0000197,Missing Reference Data,Reference Data,Custodian,APAC,Derivative,1,2,2560.52,4.63,0,0,10,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-03
EXC0000198,Trade Match Break,Trades,ABOR,APAC,Derivative,0,3,41183.68,2.01,0,0,7,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-04-05
EXC0000199,Duplicate Record,Trades,Refinitiv,Americas,Equity,0,21,16615.43,1.41,1,0,5,Critical,Duplicate Record pattern detected from source controls,Trade Support,8,Resolved,2026-05-15
EXC0000200,Position Reconciliation Break,Positions,ABOR,Americas,Derivative,0,0,27718.43,0.41,0,0,14,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Resolved,2026-05-10
EXC0000201,Unknown / Needs SME Review,Reference Data,IBOR,Americas,ETF,0,15,3398.13,0.7,0,0,11,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Open,2026-05-08
EXC0000202,Unknown / Needs SME Review,Reference Data,Aladdin,EMEA,Derivative,1,12,1554.47,4.2,0,0,9,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Open,2026-04-15
EXC0000203,Missing Reference Data,Reference Data,Custodian,APAC,Government Bond,2,16,3206.08,-0.79,0,0,7,High,Missing Reference Data pattern detected from source controls,Reference Data Ops,24,Escalated,2026-04-08
EXC0000204,Stale Price,Pricing,IBOR,APAC,ETF,1,21,4284.15,3.17,0,0,89,High,Stale Price pattern detected from source controls,Pricing Control,24,Resolved,2026-05-18
EXC0000205,Position Reconciliation Break,Positions,Refinitiv,Americas,Government Bond,1,8,35263.78,3.27,0,0,19,High,Position Reconciliation Break pattern detected from source controls,Reconciliation,24,Resolved,2026-05-08
EXC0000206,Unknown / Needs SME Review,Reference Data,ABOR,EMEA,ETF,0,13,1216.17,2.04,0,0,2,Medium,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,48,Resolved,2026-03-27
EXC0000207,Price Outlier,Pricing,Refinitiv,Americas,ETF,0,0,5177.34,17.06,0,0,15,Medium,Price Outlier pattern detected from source controls,Pricing Control,48,Resolved,2026-04-28
EXC0000208,Trade Match Break,Trades,IBOR,EMEA,Corporate Bond,0,7,59963.03,-2.21,0,0,9,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-04-06
EXC0000209,Price Outlier,Pricing,IBOR,EMEA,Corporate Bond,0,5,1459.8,22.4,0,0,13,Low,Price Outlier pattern detected from source controls,Pricing Control,72,Resolved,2026-05-18
EXC0000210,Unknown / Needs SME Review,Reference Data,SimCorp,EMEA,Derivative,0,18,2729.6,-2.49,0,0,15,High,Unknown / Needs SME Review pattern detected from source controls,Reference Data Ops,24,Escalated,2026-04-24
EXC0000211,Stale Price,Pricing,Aladdin,APAC,Derivative,1,7,1420.58,1.92,0,0,30,Low,Stale Price pattern detected from source controls,Pricing Control,72,Escalated,2026-04-27
EXC0000212,Position Reconciliation Break,Positions,Murex,Americas,Equity,1,6,15469.59,1.63,0,0,4,Medium,Position Reconciliation Break pattern detected from source controls,Reconciliation,48,Open,2026-04-02
EXC0000213,Missing Reference Data,Reference Data,ABOR,EMEA,Equity,3,10,1340.78,3.42,0,0,0,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-11
EXC0000214,Duplicate Record,Trades,Murex,Americas,ETF,0,12,43059.63,-0.74,1,0,19,High,Duplicate Record pattern detected from source controls,Trade Support,24,Resolved,2026-05-15
EXC0000215,Trade Match Break,Trades,Aladdin,EMEA,ETF,1,15,29184.76,-0.86,0,0,15,High,Trade Match Break pattern detected from source controls,Trade Support,24,Open,2026-05-06
EXC0000216,Position Reconciliation Break,Positions,IBOR,APAC,Corporate Bond,0,21,62550.86,2.84,0,0,14,Critical,Position Reconciliation Break pattern detected from source controls,Reconciliation,8,Resolved,2026-04-16
EXC0000217,Missing Reference Data,Reference Data,SimCorp,APAC,Derivative,2,9,1671.81,1.07,0,0,0,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-05-19
EXC0000218,Missing Reference Data,Reference Data,Refinitiv,APAC,Equity,4,13,440.55,-3.54,0,0,18,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Open,2026-05-13
EXC0000219,Missing Reference Data,Reference Data,ABOR,APAC,Equity,4,8,1306.0,1.48,0,0,2,Low,Missing Reference Data pattern detected from source controls,Reference Data Ops,72,Resolved,2026-03-30
EXC0000220,Delayed Source Load,Source Control,Bloomberg,EMEA,Government Bond,1,12,2369.63,6.02,0,0,76,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-05-18
EXC0000221,Invalid Currency,Reference Data,Bloomberg,Americas,Government Bond,0,5,1391.34,2.87,0,1,11,Low,Invalid Currency pattern detected from source controls,Reference Data Ops,72,Resolved,2026-04-06
EXC0000222,Stale Price,Pricing,Refinitiv,EMEA,Corporate Bond,1,5,3172.77,-1.46,0,0,91,Medium,Stale Price pattern detected from source controls,Pricing Control,48,Resolved,2026-04-17
EXC0000223,Trade Match Break,Trades,Refinitiv,Americas,ETF,0,16,194262.46,2.67,0,0,15,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Resolved,2026-03-21
EXC0000224,Trade Match Break,Trades,Aladdin,Americas,Derivative,0,14,57049.05,3.96,0,0,18,Critical,Trade Match Break pattern detected from source controls,Trade Support,8,Escalated,2026-04-14
EXC0000225,Missing Reference Data,Reference Data,Bloomberg,EMEA,Equity,2,17,4714.3,-2.81,0,0,8,High,Missing Reference Data pattern detected from source controls,Reference Data Ops,24,Resolved,2026-05-11
EXC0000226,Delayed Source Load,Source Control,ABOR,APAC,ETF,0,15,2207.8,0.78,0,0,22,Medium,Delayed Source Load pattern detected from source controls,Source Systems,48,Resolved,2026-04-13
EXC0000227,Trade Match Break,Trades,Aladdin,Americas,Government Bond,0,7,20263.11,4.75,0,0,11,High,Trade Match Break pattern detected from source controls,Trade Support,24,Resolved,2026-04-09
EXC0000228,Invalid Currency,Reference Data,Bloomberg,Americas,Derivative,1,17,1241.61,-2.31,0,1,15,Medium,Invalid Currency pattern detected from source controls,Reference Data Ops,48,Resolved,2026-05-02
EXC0000229,Duplicate Record,Trades,Custodian,APAC,Corporate Bond,0,4,19245.83,0.8,1,0,19,Medium,Duplicate Record pattern detected from source controls,Trade Support,48,Resolved,2026-05-04
